87828,-0.01,-0.02,0.69
87850,-0.01,-0.02,0.69
87872,-0.02,-0.05,0.68
87894,-0.01,-0.02,0.69
87916,-0.01,-0.02,0.69
87938,-0.01,-0.03,0.69
87961,-0.02,-0.05,0.68
87983,-0.01,-0.02,0.69
88006,-0.01,-0.02,0.69
88028,-0.01,-0.02,0.69
88050,0.01,0.01,0.71
88072,-0.01,-0.02,0.69
88094,-0.01,-0.02,0.69
88116,-0.01,-0.02,0.69
88138,-0.01,-0.02,0.69
88160,-0.02,-0.05,0.68
88182,0.01,0.01,0.71
88204,-0.01,-0.02,0.69
88226,-0.01,-0.02,0.69
88248,-0.01,-0.02,0.69
88270,0.01,0.02,0.71
88292,-0.01,-0.02,0.69
88315,-0.01,-0.02,0.69
88337,0.01,0.01,0.71
88359,-0.01,-0.02,0.69
88381,-0.01,-0.02,0.69
88403,0.01,0.01,0.71
88425,-0.01,-0.02,0.69
88447,0.01,0.01,0.71
88469,-0.01,-0.02,0.69
88491,0.01,0.01,0.71
88513,-0.01,-0.02,0.69
88535,-0.01,-0.02,0.69
88557,-0.01,-0.02,0.69
88579,-0.01,-0.02,0.69
88601,-0.01,-0.02,0.69
88623,-0.01,-0.02,0.69
88645,-0.01,-0.02,0.69
88667,-0.01,-0.02,0.69
88689,-0.01,-0.02,0.69
88711,-0.01,-0.02,0.69
88733,0.01,0.01,0.71
88755,-0.02,-0.05,0.68
88777,0.01,0.01,0.71
88799,-0.01,-0.02,0.69
88821,-0.01,-0.02,0.69
88843,-0.01,-0.02,0.69
88866,-0.01,-0.02,0.69
88888,-0.01,-0.02,0.69
88910,0.05,0.10,0.75
88932,-0.01,-0.02,0.69
88954,-0.01,-0.01,0.69
88977,-0.01,-0.00,0.69
88999,-0.01,-0.01,0.69
89021,-0.01,-0.03,0.69
89044,-0.01,-0.03,0.69
89066,0.01,0.00,0.71
89088,-0.01,-0.02,0.69
89110,1.39,3.04,0.69
89132,1.35,2.95,0.65
89154,1.23,2.87,0.53
89176,1.09,3.02,0.39
89198,1.03,3.23,0.33
89220,0.90,2.54,0.20
89242,0.79,1.90,0.09
89264,0.65,1.44,-0.05
89286,0.58,1.31,-0.12
89308,0.48,1.13,-0.22
89330,0.43,1.04,-0.27
89352,0.28,0.71,-0.42
89374,0.33,0.83,-0.37
89396,0.22,0.55,-0.48
89418,0.25,0.57,-0.45
89440,0.21,0.47,-0.49
89462,0.18,0.44,-0.52
89484,0.15,0.38,-0.55
89506,0.17,0.41,-0.53
89528,0.12,0.31,-0.58
89550,0.10,0.24,-0.60
89572,0.08,0.21,-0.62
89594,0.08,0.21,-0.62
89616,0.06,0.13,-0.64
89638,0.04,0.09,-0.66
89660,0.01,0.04,-0.69
89682,0.03,0.07,-0.67
89704,0.01,0.03,-0.69
89726,0.01,0.02,-0.69
89748,0.01,0.03,-0.69
89770,0.01,0.03,-0.69
89792,0.01,0.03,-0.69
89814,0.01,0.03,-0.69
89836,0.01,0.04,-0.69
89858,0.01,0.03,-0.69
89880,0.01,0.03,-0.69
89902,-0.03,-0.06,-0.73
89924,0.01,0.03,-0.69
89946,0.01,0.03,-0.69
89968,0.01,0.02,-0.69
89990,0.01,0.02,-0.69
90012,0.03,0.07,-0.67
90034,0.04,0.10,-0.66
90056,-0.07,-0.14,-0.77
90078,0.00,0.01,-0.70
90100,0.01,0.03,-0.69
90122,0.01,0.01,-0.69
90144,0.04,0.06,-0.66
90166,0.11,0.25,-0.59
90188,-0.04,-0.06,-0.74
90210,0.00,0.04,-0.70
90232,-0.03,-0.02,-0.73
90254,0.00,-0.00,-0.70
90276,0.00,-0.05,-0.70
90298,-0.01,-0.06,-0.71
90320,0.00,-0.01,-0.70
90342,0.00,0.01,-0.70
90364,0.00,0.01,-0.70
90386,0.00,0.00,-0.70
90408,0.00,0.00,-0.70
90430,0.00,-0.00,-0.70
90452,0.01,0.03,-0.69
90474,0.00,-0.00,-0.70
90496,0.00,0.00,-0.70
90518,0.00,0.00,-0.70
90540,0.00,0.00,-0.70
90562,-0.03,-0.06,-0.73
90584,-0.01,-0.03,-0.71
90606,0.03,0.06,-0.67
90628,0.00,-0.01,-0.70
90650,0.00,-0.01,-0.70
90672,0.00,0.01,-0.70
90694,-0.03,-0.04,-0.73
90716,0.01,0.03,-0.69
90738,0.00,-0.01,-0.70
90760,-0.01,-0.04,-0.71
90782,-0.03,-0.06,-0.73
90804,-0.01,-0.02,-0.71
90826,-0.01,-0.03,-0.71
90848,0.00,-0.01,-0.70
90870,0.00,-0.01,-0.70
90892,0.00,0.00,-0.70
90914,0.00,0.01,-0.70
90936,0.01,0.04,-0.69
90958,0.01,0.03,-0.69
90980,0.00,0.00,-0.70
91002,0.00,0.00,-0.70
91024,0.00,0.01,-0.70
91046,-0.01,-0.03,-0.71
91068,-0.01,-0.04,-0.71
91090,0.00,-0.01,-0.70
91112,0.00,-0.01,-0.70
91134,0.00,-0.01,-0.70
91156,-0.01,-0.03,-0.71
91178,0.00,0.01,-0.70
91200,0.00,0.00,-0.70
91222,0.03,0.06,-0.67
91244,0.00,-0.00,-0.70
91266,0.00,0.01,-0.70
91288,0.00,0.01,-0.70
91310,-0.01,-0.02,-0.71
91332,0.00,-0.01,-0.70
91354,0.00,-0.01,-0.70
91376,-0.01,-0.04,-0.71
91398,0.00,-0.00,-0.70
91420,-0.01,-0.03,-0.71
91442,0.00,0.00,-0.70
91464,0.00,-0.00,-0.70
91486,-0.01,-0.03,-0.71
91508,0.00,-0.00,-0.70
91530,0.00,0.00,-0.70
91552,0.00,-0.00,-0.70
91574,0.03,0.06,-0.67
91596,0.00,0.00,-0.70
91618,0.00,0.01,-0.70
91640,-0.03,-0.05,-0.73
91662,-0.01,-0.02,-0.71
91684,0.00,-0.01,-0.70
91706,0.00,-0.02,-0.70
91728,0.00,-0.01,-0.70
91750,0.01,0.03,-0.69
91772,0.00,0.01,-0.70
91794,0.00,0.01,-0.70
91816,0.00,0.01,-0.70
91838,-0.01,-0.03,-0.71
91860,0.00,-0.01,-0.70
91883,0.00,-0.01,-0.70
91905,0.00,-0.01,-0.70
91927,-1.40,-3.06,-0.70
91950,-1.37,-2.98,-0.67
91972,-1.23,-2.89,-0.53
91995,-1.17,-3.19,-0.47
92017,-1.04,-3.26,-0.34
92039,-0.92,-2.61,-0.22
92061,-0.78,-1.91,-0.08
92083,-0.67,-1.51,0.03
92105,-0.50,-1.13,0.20
92127,-0.50,-1.16,0.20
92149,-0.45,-1.07,0.25
92171,-0.38,-0.92,0.32
92193,-0.34,-0.83,0.36
92215,-0.30,-0.76,0.40
92237,-0.26,-0.65,0.44
92259,-0.21,-0.53,0.49
92282,-0.20,-0.48,0.50
92304,-0.16,-0.39,0.54
92326,-0.15,-0.35,0.55
92348,-0.10,-0.26,0.60
92370,-0.12,-0.29,0.58
92392,-0.08,-0.19,0.62
92414,-0.08,-0.19,0.62
92436,-0.06,-0.15,0.64
92458,-0.05,-0.12,0.65
92480,-0.05,-0.12,0.65
92502,-0.04,-0.09,0.66
92524,-0.02,-0.06,0.68
92546,-0.02,-0.05,0.68
92568,-0.02,-0.05,0.68
92590,-0.01,-0.02,0.69
92612,-0.02,-0.05,0.68
92634,-0.02,-0.05,0.68
92656,-0.01,-0.02,0.69
92678,-0.01,-0.02,0.69
92700,-0.01,-0.03,0.69
92722,-0.01,-0.02,0.69
92744,-0.04,-0.08,0.66
92767,-0.01,-0.02,0.69
92789,0.01,0.01,0.71
92811,-0.01,-0.03,0.69
92833,-0.01,-0.03,0.69
92855,0.01,0.02,0.71
92877,-0.01,-0.01,0.69
92900,-0.01,-0.02,0.69
92923,-0.01,-0.02,0.69
92945,-0.01,-0.02,0.69
92967,-0.01,-0.02,0.69
92989,-0.01,-0.02,0.69
93011,-0.02,-0.05,0.68
93033,-0.01,-0.02,0.69
93055,0.01,0.01,0.71
93077,-0.01,-0.02,0.69
93099,-0.01,-0.02,0.69
93121,-0.01,-0.01,0.69
93143,-0.01,-0.01,0.69
93165,-0.02,-0.05,0.68
93188,-0.01,-0.02,0.69
93210,0.03,0.07,0.73
93232,-0.01,-0.03,0.69
93254,-0.01,-0.02,0.69
93276,-0.01,-0.00,0.69
93298,-0.01,-0.01,0.69
93320,-0.01,-0.03,0.69
93342,-0.01,-0.03,0.69
93364,0.01,0.01,0.71
93386,-0.01,-0.02,0.69
93408,0.05,0.10,0.75
93430,-0.01,-0.01,0.69
93452,-0.01,-0.01,0.69
93475,-0.02,-0.04,0.68
93497,0.01,0.02,0.71
93519,-0.01,-0.04,0.69
93541,-0.01,-0.04,0.69
93564,-0.02,-0.05,0.68
93586,0.01,0.02,0.71
93608,-0.01,-0.02,0.69
93630,-0.01,-0.02,0.69
93652,-0.01,-0.02,0.69
93675,-0.01,-0.01,0.69
93698,0.01,0.01,0.71
93720,-0.01,-0.02,0.69
93742,-0.01,-0.02,0.69
93764,-0.01,-0.02,0.69
93786,-0.01,-0.02,0.69
93809,-0.01,-0.02,0.69
93831,-0.01,-0.02,0.69
93853,-0.01,-0.02,0.69
93875,0.01,0.01,0.71
93897,0.01,0.01,0.71
93919,-0.01,-0.02,0.69
93941,0.01,0.02,0.71
93963,0.01,0.02,0.71
93985,0.01,0.01,0.71
94007,-0.01,-0.02,0.69
94029,0.01,0.02,0.71
94051,-0.01,-0.02,0.69
94073,-0.01,-0.02,0.69
94095,0.01,0.01,0.71
94117,-0.01,-0.02,0.69
94140,-0.01,-0.02,0.69
94162,-0.01,-0.02,0.69
94184,-0.02,-0.05,0.68
94206,-0.01,-0.02,0.69
94228,-0.01,-0.03,0.69
94250,-0.01,-0.03,0.69
94272,-0.01,-0.02,0.69
94294,-0.01,-0.02,0.69
94316,-0.01,-0.02,0.69
94338,-0.01,-0.02,0.69
94361,-0.01,-0.02,0.69
94383,-0.02,-0.05,0.68
94405,-0.01,-0.02,0.69
94427,0.01,0.01,0.71
94449,-0.01,-0.02,0.69
94471,0.01,0.01,0.71
94493,0.01,0.02,0.71
94515,0.01,0.02,0.71
94537,-0.01,-0.02,0.69
94559,-0.01,-0.01,0.69
94581,-0.01,-0.02,0.69
94603,0.01,0.01,0.71
94625,-0.01,-0.03,0.69
94647,-0.01,-0.02,0.69
94669,-0.02,-0.05,0.68
94691,0.01,0.01,0.71
94713,-0.01,-0.02,0.69
94735,-0.01,-0.03,0.69
94757,1.39,3.04,0.69
94779,1.35,2.95,0.65
94801,1.27,2.96,0.57
94823,1.16,3.17,0.46
94845,1.03,3.24,0.33
